DESTINO;ORIGEN;CANTIDAD;FOBDOL;FOBPES
DOM;CTG;2;196;796783
DOM;CTG;475;2686;10899780
DOM;CTG;156;4227;17151403
DOM;CTG;285;1424;5777853
DOM;CTG;4116;30209;122558656
DOM;CTG;8264;38614;156175113
DOM;CTG;9528;71869;290678246
DOM;CTG;25000;60808;245493974
DOM;CTG;1258;17555;69883448
DOM;CTG;1440;41445;170660961
DOM;CTG;7700;15657;64473456
DOM;CTG;1;38;157831
DOM;CTG;1;38;156472
DOM;CTG;27300;16443;67689789
DOM;CTG;1839;6015;24284101
DOM;CTG;4628;11886;47989310
DOM;CTG;2984;10987;44358504
DOM;CTG;408;375;1516085
DOM;CTG;17152;38570;153890057
DOM;CTG;1000;7850;32315231
DOM;CTG;25000;4747;19274181
DOM;CTG;684;4718;19031609
DOM;CTG;999;13486;55487372
DOM;CTG;228;5616;23105852
DOM;CTG;72252;31116;125850146
DOM;CTG;2;2;8089
DOM;CTG;124814;54902;222874115
DOM;CTG;1164;10633;42269119
DOM;CTG;1;1;4116
DOM;CTG;9554;29112;117534308
DOM;CTG;7663;38053;152407872
DOM;CTG;9380;28582;115600993
DOM;CTG;3195;47014;190735492
DOM;CTG;5;58772;237273730
DOM;CTG;402;6401;25374180
DOM;CTG;252;5746;22778319
DOM;CTG;200;2154;8537688
DOM;CTG;600;14435;57215718
DOM;CTG;104;1472;5837308
DOM;CTG;2208;40851;161917779
DOM;CTG;11311;92588;373799223
DOM;CTG;3;41496;167830987
DOM;CTG;125;2688;10641454
DOM;CTG;596;14059;55643357
DOM;CTG;1279;25464;101985488
DOM;CTG;292;1348;5399782
DOM;CTG;41;52581;212283282
DOM;CTG;618;9733;39294535
DOM;CTG;354;6304;25453675
DOM;CTG;2536;34116;136119087
DOM;CTG;1;31270;126471827
DOM;CTG;130;110427;445650753
DOM;CTG;13445;114013;461129145
DOM;CTG;4;250;995167
DOM;CTG;5;210;835940
DOM;CTG;0;1;3980
DOM;CTG;0;1;3980
DOM;CTG;235;3948;15715685
DOM;CTG;3873;102984;409946314
DOM;CTG;2439;68033;270819310
DOM;CTG;8616;4174;16719363
DOM;CTG;62784;20461;81948453
DOM;CTG;840;575;2304511
DOM;CTG;2;109;435883
DOM;CTG;1;7550;30784672
DOM;CTG;30;427;1701736
DOM;CTG;2;24;95536
DOM;CTG;1;5;19903
DOM;CTG;6;90;358260
DOM;CTG;1;5;19903
DOM;CTG;3;15;59710
DOM;CTG;486;3589;14562142
DOM;CTG;663;2289;9290270
DOM;CTG;3624;6990;28361337
DOM;CTG;126;570;2313226
DOM;CTG;9006;28157;111605768
DOM;CTG;814;29442;119446496
DOM;CTG;38;7844;31824178
DOM;CTG;30;5451;22116205
DOM;CTG;742;131447;533274864
DOM;CTG;5376;34470;136625843
DOM;CTG;44;333;1352664
DOM;CTG;593;7870;31929740
DOM;CTG;95;537;2180321
DOM;CTG;353;1375;5578495
DOM;CTG;14296;31501;127800790
DOM;CTG;480000;4569;18111929
DOM;CTG;92100;30712;123992722
DOM;CTG;5975;13682;55236914
DOM;CTG;2951;28116;113513267
DOM;CTG;1236;5706;23039314
DOM;CTG;1;12474;49441572
DOM;CTG;78657;48520;196367841
DOM;CTG;3071;38301;152252704
DOM;CTG;718;15053;60882292
DOM;CTG;3704;13346;54074309
DOM;CTG;1500;5050;20468830
DOM;CTG;83;368;1489269
DOM;CTG;25216;41500;168449357
DOM;CTG;602;3344;13581324
DOM;CTG;17706;95480;386170866
DOM;CTG;10000;81500;323969835
DOM;CTG;2792;54912;219161182
DOM;CTG;84;6687;26583414
DOM;CTG;405;5171;20556541
DOM;CTG;28376;110319;442632663
DOM;CTG;820;6608;26267990
DOM;CTG;200;3162;12572295
DOM;CTG;457;2330;9451329
DOM;CTG;1760;6327;25590544
DOM;CTG;132;1702;6885292
DOM;CTG;817;3275;13301329
DOM;CTG;447;1788;7241210
DOM;CTG;1836;2570;10428871
DOM;CTG;2600;4612;18361596
DOM;CTG;15660;37203;148093303
DOM;CTG;339;5081;20197829
DOM;CTG;6000;19080;76506984
DOM;CTG;398;1750;6959587
DOM;CTG;5690;28350;112693801
DOM;CTG;200;379;1507950
DOM;CTG;20;9;36133
DOM;CTG;40000;1468;5837419
DOM;CTG;852;268;1066397
DOM;CTG;6540;2456;9763655
DOM;CTG;500;298;1187955
DOM;CTG;115;339413;1379985112
DOM;CTG;57;9;36400
DOM;CTG;950;47;192114
DOM;CTG;300;8;32356
DOM;CTG;3000;30;121335
DOM;CTG;4;157234;625019301
DOM;CTG;7000;22400;90597024
DOM;CTG;6207;76685;310154017
DOM;CTG;2007;8597;34681055
DOM;CTG;827;2429;9798979
DOM;CTG;805;3271;13196876
DOM;CTG;2986;5653;22806952
DOM;CTG;276;1693;6832339
DOM;CTG;529;7913;31921633
DOM;CTG;247;971;3918018
DOM;CTG;7400;55533;228610420
DOM;CTG;1540000;28478;115625763
DOM;CTG;35;1603;6599634
DOM;CTG;50;6193;25064642
DOM;CTG;902;9961;41005352
DOM;CTG;35;3857;15881269
DOM;CTG;200;145;596905
DOM;CTG;1;25060;103161745
ROU;CTG;110;3900;15731937
ROU;CTG;39942;166820;672926021
ROU;CTG;3570;54302;215858040
ROU;CTG;1008;14577;57945522
ROU;CTG;302;1512;6010336
ROU;CTG;291;2790;11093363
ROU;CTG;570;23580;93732622
ROU;CTG;42;380;1513291
ROU;CTG;42;359;1429219
ROU;CTG;42;369;1471255
ROU;CTG;276;2934;11682151
ROU;CTG;195;1747;6956300
RUS;CTG;2990;9708;38647648
RUS;CTG;20460;114580;456106561
RUS;CTG;26479;249739;1010074350
RUS;CTG;700;3772;15050543
RUS;CTG;200;1545;6168170
RUS;CTG;150;930;3714068
RUS;CTG;14000;87355;348540312
RUS;CTG;11110;60100;239795102
RUS;CTG;310646;1078082;4370337438
RUS;CTG;137099;606959;2460737334
RUS;CTG;83990;115454;461328089
RUS;CTG;346996;1305830;5219266270
RUS;CTG;268672;1286260;5184362795
RUS;CTG;55706;70900;283123796
RUS;CTG;19005;139759;567445630
RUS;CTG;139967;438526;1786339559
RUS;CTG;28003;135968;541247679
RUS;CTG;152972;581272;2360166381
RUS;CTG;42413;184973;739039900
RUS;CTG;27999;69259;285189218
KNA;CTG;3;27639;113111182
KNA;CTG;484;1738;7068375
KNA;CTG;2204;5890;23949332
KNA;CTG;240;1015;4130029
KNA;CTG;322;1653;6723190
KNA;CTG;2439;7715;31370212
VCT;CTG;2107;23293;94500575
VCT;CTG;100;2026;8083517
VCT;CTG;14;12015;47938528
VCT;CTG;70000;54973;222340668
VCT;CTG;70000;52465;208553454
VCT;CTG;5;75513;310856060
VCT;CTG;1;30326;124839708
LCA;CTG;1761;7258;29863368
LCA;CTG;10716;22678;91670123
LCA;CTG;11341;23017;94700670
LCA;CTG;11491;4285;17473624
LCA;CTG;2000;3904;15919630
LCA;CTG;420;1092;4404942
LCA;CTG;1050;8799;35493670
SGP;CTG;6750;83227;330982451
SGP;CTG;16126;77753;317033355
SGP;CTG;54;6054;24564609
SGP;CTG;694886;2518246;10191619905
SGP;CTG;91;10270;40826042
SGP;CTG;55;10189;41545810
SGP;CTG;92;19625;79621423
ZAF;CTG;15000;29245;120325373
ZAF;CTG;14000;88542;364290715
ZAF;CTG;3900;10326;42487161
ZAF;CTG;7959;36977;150340716
ZAF;CTG;1147;17250;68570302
ZAF;CTG;12993;36592;145998054
ZAF;CTG;12866;36217;146095641
ZAF;CTG;2204;17186;69878407
ZAF;CTG;3147;36383;147929459
ZAF;CTG;1;14975;60566537
SWE;CTG;62880;245990;992283899
SWE;CTG;336;1285;5095803
SWE;CTG;168;1017;4034161
SWE;CTG;180;1511;5990579
SWE;CTG;1224;42555;168671584
SWE;CTG;90;3539;14028580
SWE;CTG;704;2707;10730810
SWE;CTG;2866;53446;211837517
SWE;CTG;42000;173843;692014520
SWE;CTG;29;850;3404301
SWE;CTG;3861;109073;442853756
CHE;CTG;119850;142622;567185272
CHE;CTG;29;3032;12240760
CHE;CTG;2;6237;25306786
CHE;CTG;6000;12147;49160326
SUR;CTG;4204;32909;130817826
SUR;CTG;16158;40806;162207522
SUR;CTG;1070;3683;14640415
SUR;CTG;120;438;1741089
SUR;CTG;18775;19221;76406874
SUR;CTG;2593;21151;85995524
SUR;CTG;326;1775;7057017
SUR;CTG;6;2;9540
SUR;CTG;4233;32185;129938373
SUR;CTG;7399;18360;74257203
SUR;CTG;6636;21237;85895685
SUR;CTG;19088;19156;76183647
SUR;CTG;268;1517;6126314
SUR;CTG;70;7;28311
SUR;CTG;2;8;32356
SUR;CTG;50;5;20222
SUR;CTG;6;8;32356
SUR;CTG;26;7;31547
SUR;CTG;120;6418;26408804
SUR;CTG;144;4681;19260801
SUR;CTG;110;17708;72859550
SUR;CTG;210;3460;14238734
SUR;CTG;0;0;164
SUR;CTG;14;0;1069
SUR;CTG;0;0;82
SUR;CTG;0;0;329
SUR;CTG;28;4;16580
SUR;CTG;5;0;3291
SUR;CTG;2;0;1398
SUR;CTG;2;0;576
SUR;CTG;2;0;987
SUR;CTG;5;0;411
SUR;CTG;1428;7099;28139563
SUR;CTG;1468;9973;40229991
SUR;CTG;19;9;39733
SUR;CTG;1276;844;3358156
SUR;CTG;6697;14101;56056321
SUR;CTG;10273;46716;187068003
SUR;CTG;824;4207;16726940
SUR;CTG;8764;40405;160151018
SUR;CTG;576;2916;11560465
THA;CTG;201;177002;717363319
THA;CTG;2;2848;11497917
THA;CTG;25000;34521;139368239
THA;CTG;25000;31070;127148693
THA;CTG;166010;48640;197763806
TTO;CTG;6250;6687;27065048
TTO;CTG;23125;8325;33692190
TTO;CTG;750;8853;35741243
TTO;CTG;3044;36798;151526004
TTO;CTG;148;32359;130606594
TTO;CTG;64;16269;66004141
TTO;CTG;75;15840;63440150
TTO;CTG;2270;6792;27421724
TTO;CTG;963;2066;8343377
TTO;CTG;15995;56391;227665097
TTO;CTG;37;30;121115
TTO;CTG;8000;10825;42907151
TTO;CTG;816;3679;14585224
TTO;CTG;13248;59137;234396017
TTO;CTG;600;3115;12350087
TTO;CTG;2519;31987;126599761
TTO;CTG;18956;21444;85279476
TTO;CTG;668;10501;42360701
TTO;CTG;9348;34294;138336569
TTO;CTG;108;890;3590108
TTO;CTG;3286;73414;296140805
TTO;CTG;3774;37345;150644228
TTO;CTG;1920;6552;26429654
TTO;CTG;75;15840;63895867
TTO;CTG;64;16269;65628155
TTO;CTG;75;15840;64822507
TTO;CTG;64;16269;66579917
TTO;CTG;11;45;181522
TTO;CTG;600;6;24202
TTO;CTG;15;4300;17597019
TTO;CTG;3809;13975;55553075
TTO;CTG;142;15781;64349668
TTO;CTG;129030;15954;64867890
TTO;CTG;796;7723;31401478
TTO;CTG;401;77785;318321889
TTO;CTG;10000;39000;154353030
TTO;CTG;10000;55000;217677350
TTO;CTG;4000;12400;49076348
TTO;CTG;0;741;3035731
TTO;CTG;72;63150;258433872
TTO;CTG;4344;7974;32635513
TTO;CTG;11000;42900;170531361
TTO;CTG;10000;55000;218629950
TTO;CTG;3000;9300;36968337
TTO;CTG;825792;91970;378606281
TTO;CTG;17280;31522;129798454
TTO;CTG;52416;19632;79332524
TTO;CTG;226500;18598;73833544
TTO;CTG;78000;138136;568649276
TTO;CTG;19500;81727;336436550
TTO;CTG;7157;27187;109959144
TTO;CTG;10181;36302;146825905
TTO;CTG;26880;10339;41816997
TTO;CTG;187000;10732;44180890
TTO;CTG;15330;29982;118836548
TTO;CTG;470000;22412;88704984
TTO;CTG;40;1556;6316006
TTO;CTG;189;51725;205613597
TTO;CTG;126;34483;136478474
TTO;CTG;2637;11895;48024393
TTO;CTG;48580;27404;109087116
TTO;CTG;4125;20503;82117988
TTO;CTG;142;15781;64349668
TTO;CTG;16464;79449;320484243
TTO;CTG;25000;25600;101762304
TTO;CTG;9211;50445;207618922
TTO;CTG;1340288;57847;238135963
TTO;CTG;50000;51200;207078912
TTO;CTG;25000;25600;103352064
TTO;CTG;25000;25600;103352064
TTO;CTG;50000;51200;207078912
TTO;CTG;2000;2787;11120621
TTO;CTG;42;18081;73993418
TTO;CTG;1144;10413;42340445
TTO;CTG;5036;11855;47127077
TTO;CTG;14882;21926;87160844
TTO;CTG;11727;33912;137580977
TTO;CTG;1078;3689;14966051
TTO;CTG;235;5328;21618419
TTO;CTG;6000;17880;71074609
TTO;CTG;4825;13885;56615580
TTO;CTG;1696;6624;27011001
TTO;CTG;884;7109;28989782
TTO;CTG;4542;12939;52760034
TTO;CTG;23;16;67685
TTO;CTG;30;13;53822
TTO;CTG;53;167;684398
TTO;SMR;11;14819;60120199
TTO;SMR;19;7276;29519431
TTO;SMR;1;730;2965420
TTO;SMR;278;1422;5770997
TUR;CTG;1597;20851;83195989
TUR;CTG;96011;386350;1553911973
TUR;CTG;173880;316461;1257963342
TUR;CTG;719995;57214;227431475
TUR;CTG;1;4000;16178040
TUR;CTG;23979;91293;375819308
URY;CTG;24000;16956;68397621
URY;CTG;695;3282;13047239
URY;CTG;106520;189873;777940617
URY;CTG;2052;4528;18462648
URY;CTG;7919;23336;95152363
URY;CTG;1129;4801;19578643
URY;CTG;3200;16960;69817366
URY;CTG;900;4770;19636134
URY;CTG;3900;19050;78421039
URY;CTG;13572;23254;95730271
URY;CTG;546;2970;12226725
URY;CTG;8124;11410;46291145
URY;CTG;4500;6536;26516646
URY;CTG;155531;272184;1091430625
URY;CTG;1039;9629;38280076
URY;CTG;381;3543;14293069
URY;CTG;120;1116;4501754
URY;CTG;300;1050;4235521
URY;CTG;300;1050;4235521
URY;CTG;300;990;3993491
URY;CTG;300;1395;5627192
URY;CTG;600;2100;8471043
URY;CTG;7210;29536;119143202
URY;CTG;1200;3510;14158743
URY;CTG;120;1116;4501754
URY;CTG;179;1664;6715116
URY;CTG;2421;30537;121390066
URY;CTG;280;41;162978
URY;CTG;3;4050;16052458
URY;CTG;299;11600;47471028
URY;CTG;3065;18248;74680070
URY;CTG;718;1206;4936864
URY;CTG;12125;39770;159281236
URY;CTG;3136;33555;134339403
URY;CTG;192;3410;13657254
URY;CTG;11000;78817;315667615
URY;CTG;47758;5568;22300975
URY;CTG;43;4455;17659606
URY;CTG;343;2644;10479877
URY;CTG;47;1612;6392524
URY;CTG;1245;9594;38028432
URY;CTG;781;6815;27012561
URY;CTG;105;9033;35806375
URY;CTG;453;8876;35184214
URY;CTG;855;12875;51031280
URY;CTG;34;3137;12437524
URY;CTG;53;2149;8740147
URY;CTG;1606;45347;184371948
URY;CTG;33;450;1829605
URY;CTG;3199;21049;85583253
URY;CTG;1170;18221;72222983
URY;CTG;13;3;15219
URY;CTG;5;0;120
URY;CTG;229;741;3052945
URY;CTG;1038335;70908;291901921
URY;CTG;116460;3740;15399422
URY;CTG;87600;4208;17325162
URY;CTG;2551080;34774;143153017
URY;CTG;43350;1695;6981448
URY;CTG;5;47;194220
URY;CTG;5000;200;824100
URY;CTG;2;33089;133586579
URY;CTG;19;60;244976
URY;CTG;1441321;76864;308741629
URY;CTG;56500;2331;9412627
URY;CTG;1592600;18365;73690934
URY;CTG;38000;1610;6409077
URY;CTG;1527100;33022;133153023
URY;CTG;1135000;2841;11310755
URY;CTG;43650;2566;10309953
URY;CTG;500;130;527216
URY;CTG;25000;1109;4415359
URY;CTG;30;42607;174363172
URY;CTG;126;37129;146950733
URY;CTG;125;37835;154833305
URY;CTG;9;296;1213580
URY;CTG;14;65;268988
URY;CTG;5;3;15141
URY;CTG;10;32;132182
URY;CTG;2;2;8839
URY;CTG;22000;18960;78050546
URY;CTG;1489;19592;79486895
URY;CTG;1760;37413;148723858
URY;CTG;673;34843;138507240
URY;CTG;334;7536;29970182
URY;CTG;670;12934;51440107
URY;CTG;1843;12473;49603761
URY;CTG;414;8358;33239144
URY;CTG;360;1366;5543402
URY;CTG;72994;49824;201098288
URY;CTG;1710;79;318113
URY;CTG;500;165;669395
URY;CTG;8072;46337;188399235
URY;CTG;4161;28551;116083630
URY;CTG;173;142631;583695698
VEN;CTG;2206;11686;47295134
VEN;CTG;128;32538;129344976
VEN;CTG;663;1710;6899382
VEN;CTG;4243;17529;70712475
VEN;CTG;5293;22882;94199599
VEN;CTG;10563;25422;102886642
VEN;CTG;7142;21349;86404705
VEN;CTG;3073;11825;47858006
VEN;CTG;1440;5481;21789853
VEN;CTG;5473;7667;30478207
VEN;CTG;5400;16273;64777442
VEN;CTG;420;36745;150375939
VEN;CTG;4390;143307;567178955
VEN;CTG;1199;16041;63488409
VEN;CTG;14164;8561;34081859
VEN;CTG;49;532;2119706
VEN;CTG;5198;37866;150732050
VEN;CTG;470;5763;22941795
VEN;CTG;661440;56542;223781537
VEN;CTG;0;10;39577
VEN;CTG;100;20;79155
VEN;CTG;20000;58200;239585538
VEN;CTG;5000;11450;47134955
VEN;CTG;26000;10914;44940686
VEN;CTG;6;2;8235
VEN;CTG;168;5654;23281532
VEN;CTG;2040;34411;139714633
VEN;CTG;14416;34675;142782417
VEN;CTG;210;16680;68012922
VEN;CTG;196;3515;14272076
VEN;CTG;59;3;12353
VEN;CTG;8;10373;42715476
VEN;CTG;2;0;1218
VEN;CTG;124;12;50345
VEN;CTG;32368;41432;170560779
VEN;CTG;180000;86085;347252255
VEN;CTG;702000;357451;1441898100
VEN;CTG;2661000;1688401;6810726115
VEN;CTG;23080;175472;718089329
VEN;CTG;5196;110546;448835453
VEN;CTG;1;0;1218
VEN;CTG;2000;1140;4628571
VEN;CTG;500;1065;4324059
VEN;CTG;500;1590;6455638
VEN;CTG;15;430;1745864
VEN;CTG;82;2265;9196239
VEN;CTG;50;402;1632180
VEN;CTG;500;1155;4689473
VEN;CTG;500;440;1786466
VEN;CTG;1000;160;649624
VEN;CTG;1000;530;2151879
VEN;CTG;7057;70867;283826747
VEN;CTG;407;7427;29746621
VEN;CTG;40;1579;6324750
VEN;CTG;10;1209;4843839
VEN;CTG;48900;20163;80449827
VEN;CTG;5;77;315273
VEN;CTG;40;228;936816
VEN;CTG;1;82;338026
VEN;CTG;26;68;279956
VEN;CTG;9;929;3802061
VEN;CTG;10270;2506;10259021
VEN;CTG;3;9;36953
VEN;CTG;3;447;1830499
VEN;CTG;3;37;155303
VEN;CTG;22;500;2048702
VEN;CTG;23;757;3098507
VEN;CTG;193;2831;11588373
VEN;CTG;410;4998;20454529
VEN;CTG;28;2312;9462449
VEN;CTG;30;1348;5519489
VEN;CTG;1;87;356728
VEN;CTG;25;56;229988
VEN;CTG;1000;150;613849
VEN;CTG;500;85;347848
VEN;CTG;85;119;489524
VEN;CTG;62;1617;6620039
VEN;CTG;21;738;3023413
VEN;CTG;15;45;184973
VEN;CTG;10;42;172287
VEN;CTG;36;349;1431497
VEN;CTG;5;37;152848
VEN;CTG;39;263;1080252
VEN;CTG;3;12;50335
VEN;CTG;2;55;227124
VEN;CTG;21;290;1187389
VEN;CTG;20;41;171468
VEN;CTG;16;915;3747919
VEN;CTG;12;135;554919
VEN;CTG;14;250;1025537
VEN;CTG;15;90;369537
VEN;CTG;982;19434;79530914
VEN;CTG;22;342;1401786
VEN;CTG;66;1066;4364715
VEN;CTG;49;535;2189723
VEN;CTG;40;518;2119908
VEN;CTG;47;642;2628135
VEN;CTG;81;952;3898312
VEN;CTG;14;240;983714
VEN;CTG;39;622;2548744
VEN;CTG;763;7731;31641609
VEN;CTG;3;29;122647
VEN;CTG;38;825;3377440
VEN;CTG;27;496;2029836
VEN;CTG;50;841;3442877
VEN;CTG;63;1294;5295475
VEN;CTG;13;103;423474
VEN;CTG;428;1812;7417266
VEN;CTG;138;609;2492228
VEN;CTG;56;576;2360128
VEN;CTG;12;449;1838602
VEN;CTG;30;1119;4579440
VEN;CTG;123;19552;80017287
VEN;CTG;221;18917;77415588
VEN;CTG;24;2047;8380723
VEN;CTG;136;7838;32079652
VEN;CTG;46;2542;10404749
VEN;CTG;27;2355;9639033
VEN;CTG;628;14436;59080190
VEN;CTG;771;18389;75254920
VEN;CTG;166;3438;14069798
VEN;CTG;17;449;1840811
VEN;CTG;23;641;2625761
VEN;CTG;22;759;3109679
VEN;CTG;39;979;4007700
VEN;CTG;57;1656;6779722
VEN;CTG;25;576;2358123
VEN;CTG;216;4331;17727891
VEN;CTG;73;1305;5341882
VEN;CTG;42;847;3469436
VEN;CTG;1439;31472;128795037
VEN;CTG;107;1840;7532874
VEN;CTG;113;3094;12663878
VEN;CTG;72;1220;4995752
VEN;CTG;155;2242;9175658
VEN;CTG;144;771;3156414
VEN;CTG;13;83;341545
VEN;CTG;14;784;3211824
VEN;CTG;75;969;3968537
VEN;CTG;28;1161;4752995
VEN;CTG;51;867;3548254
VEN;CTG;36;286;1171470
VEN;CTG;2;9;39695
VEN;CTG;6;25;102881
VEN;CTG;4;39;163365
VEN;CTG;178;1511;6185638
VEN;CTG;2;57;234654
VEN;CTG;43;775;3172128
VEN;CTG;130;5951;24353455
VEN;CTG;663;25484;104292661
VEN;CTG;69;1642;6721365
VEN;CTG;40;340;1395402
VEN;CTG;74;4925;20155011
VEN;CTG;13;581;2379648
VEN;CTG;1;205;842528
VEN;CTG;0;4;16369
VEN;CTG;0;19;78572
VEN;CTG;42;1206;4937559
VEN;CTG;0;291;1193323
VEN;CTG;9;116;476592
VEN;CTG;5;5;23530
VEN;CTG;5;4;18824
VEN;CTG;17;19;80005
VEN;CTG;25;72;297798
VEN;CTG;4;596;2440665
VEN;CTG;7;152;624203
VEN;CTG;3;399;1633453
VEN;CTG;3;330;1351819
VEN;CTG;4;1559;6383380
VEN;CTG;0;211;866755
VEN;CTG;17;3;12522
VEN;CTG;6;809;3313068
VEN;CTG;6;395;1619948
VEN;CTG;10;4125;16883480
VEN;CTG;22;282;1157965
VEN;CTG;4;7;31920
VEN;CTG;72;28;117859
VEN;CTG;1;298;1220373
VEN;CTG;19;4239;17347796
VEN;CTG;3;165;675848
VEN;CTG;3;492;2013549
VEN;CTG;5;1007;4121099
VEN;CTG;14;15;61589
VEN;CTG;69;17;70592
VEN;CTG;733;2973;11909766
VEN;CTG;4944;39462;158051362
VEN;CTG;68;232357;956521590
VEN;CTG;10;187;750988
VEN;CTG;345;4481;17949637
VEN;CTG;5;96;385326
VEN;CTG;25;267;1073275
VEN;CTG;210;1094;4381815
VEN;CTG;50;485;1945738
VEN;CTG;50;726;2909595
VEN;CTG;15;379;1519439
VEN;CTG;25;146;586981
VEN;CTG;25;410;1645559
VEN;CTG;200;2785;11156415
VEN;CTG;361;4568;18297036
VEN;CTG;5;108;435550
VEN;CTG;5;97;391774
VEN;CTG;25;568;2278078
VEN;CTG;177;1027;4115679
VEN;CTG;686;5343;21402600
VEN;CTG;400;1441;5773253
VEN;CTG;40;288;1155019
VEN;CTG;20;316;1266239
VEN;CTG;230;1081;4332033
VEN;CTG;25;191;767049
VEN;CTG;50;761;3050133
VEN;CTG;2;113;455335
VEN;CTG;150;1653;6620364
VEN;CTG;225;2606;10437546
VEN;CTG;25;376;1506623
VEN;CTG;6;538;2158647
VEN;CTG;25;1471;5892444
VEN;CTG;173;3328;13332404
VEN;CTG;180;1117;4474613
VEN;CTG;25;257;1033105
VEN;CTG;38559;1123896;4627232345
VEN;CTG;1700;7874;32107026
VEN;CTG;10359;82152;338280294
VEN;CTG;9605;32190;131254179
VEN;CTG;8;977;3986349
VEN;CTG;8212;89832;369902124
VEN;CTG;49920;25996;107018166
VEN;CTG;210;427;1743105
VEN;CTG;1520;2618;10677836
VEN;CTG;156000;155918;628946705
VEN;CTG;3168;49329;203123381
VEN;CTG;20306;132566;545868961
VEN;CTG;1;31470;125561838
VEN;CTG;27000;36013;144235907
VEN;CTG;828000;1011125;4123891661
VEN;CTG;102000;133239;545065422
VEN;CTG;4500;5863;24137460
VEN;CTG;22500;32001;131737590
VEN;CTG;210;16680;68012922
VEN;CTG;60;16339;67280828
VEN;CTG;27;8473;34891909
VEN;CTG;63;20059;80337578
VEN;CTG;10313;17636;71377138
VEN;CTG;9625;42742;172981939
VEN;CTG;4080;13260;53664678
VEN;CTG;401;1413;5719699
VEN;CTG;561;6048;24476921
VEN;CTG;845;9691;39222323
VEN;CTG;6400;88412;363959248
VEN;CTG;190;32;131730
VEN;CTG;50722;208233;842200976
VEN;CTG;86;5390;22188420
VEN;CTG;216;13475;55471050
VEN;CTG;693;181690;747946942
VEN;CTG;34020;41561;165826810
VEN;CTG;1601;6044;24461056
VEN;CTG;38003;164767;668563222
VEN;CTG;8415;35109;142093141
VEN;CTG;61778;445852;1809788647
VEN;CTG;199000;34451;136946223
VEN;CTG;50;1305;5229326
VEN;CTG;9;188;753632
VEN;CTG;400;6314;25291633
VEN;CTG;5;159;637605
VEN;CTG;25;377;1512230
VEN;CTG;50;271;1087774
VEN;CTG;1500;21001;84110465
VEN;CTG;5;94;376715
VEN;CTG;10;1006;4030291
VEN;CTG;125;1023;4099178
VEN;CTG;2;107;431665
VEN;CTG;354;2305;9235347
VEN;CTG;615;7325;29339547
VEN;CTG;5;94;376715
VEN;CTG;5;94;376715
VEN;CTG;5;94;376715
VEN;CTG;50;512;2053954
VEN;CTG;5;124;497108
VEN;CTG;10;460;1845131
VEN;CTG;50;2954;11831868
VEN;CTG;173;3410;13658816
VEN;CTG;75;1185;4747397
VEN;CTG;75;1493;5981677
VEN;CTG;284;31563;128699337
VEN;CTG;2822;16472;66666828
VEN;CTG;10760;45361;183581159
VEN;CTG;5648;25701;104016959
VEN;CTG;7621;17087;69154465
VEN;CTG;2058;11473;46433342
VEN;CTG;3080;19742;79900028
VEN;CTG;827;4846;19615492
VEN;CTG;1432;7599;30754717
VEN;CTG;2106;8959;36261417
VEN;CTG;4806;10917;44184080
VEN;CTG;9;517;2095107
VEN;CTG;1025;4984;20520583
VEN;CTG;10346;44402;182787834
VEN;CTG;4462;18348;75533169
VEN;CTG;31868;70798;291449549
VEN;CTG;734;4441;18283505
VEN;CTG;2517;16773;69050322
VEN;CTG;709;14371;59160338
VEN;CTG;727;4259;17533791
VEN;CTG;1003;5323;21913637
VEN;CTG;2186;9129;37583766
VEN;CTG;4512;10249;42193359
VEN;CTG;130;475;1956038
VEN;CTG;10799;31708;130530523
VEN;CTG;18000;9720;40024141
VEN;CTG;560;34200;140790259
VEN;CTG;50;2714;11174483
VEN;CTG;66240;35769;147288798
VEN;CTG;1;40;164663
VEN;CTG;12;228;922741
VEN;CTG;10080;62406;252564998
VEN;CTG;551;19789;80089919
VEN;CUC;12000;13980;57517774
VEN;CUC;15000;18615;76587508
VEN;MAI;24500;28970;115158357
VEN;MAI;110500;136775;550279061
VEN;MAI;27000;33210;132012738
VEN;MAI;446000;522188;2095415489
VEN;MAI;168000;211899;839364727
VEN;MAI;27000;44659;183845345
VEN;MAI;73000;125151;511834122
VEN;MAI;41028;136445;551854865
VEN;MAI;6736;10712;42597611
VEN;MAI;42216;166304;680308784
VEN;MAI;1;7854;31220356
VEN;MAI;7;22616;90094984
VEN;MAI;4;10428;41452238
VEN;MAI;105;300031;1196544921
VEN;MAI;7000;26600;105276682
VEN;MAI;3000;4788;19330065
VEN;MAI;4944;16802;66789859
VEN;MAI;102;664;2640789
VEN;MAI;774;1910;7603964
VEN;MAI;1045792;60261;239325526
VEN;MAI;246868;5953;23647103
VEN;MAI;358500;11815;46874431
VEN;MAI;1069991;24258;96372020
VEN;MAI;150;370;1525611
VEN;MAI;1200;70;282151
VEN;MAI;373999;844641;3367642641
VEN;MAI;234;2226;8852074
VEN;MAI;53700;2453;9749876
VEN;MAI;1;61708;246208132
VEN;MAI;18000;20880;84296527
VEN;MAI;6000;7860;31732313
VEN;MAI;61718;119817;476951977
VEN;MAI;597;46;188033
VEN;MAI;2;4;16470
VNM;CTG;26000;121680;487335700
VNM;CTG;261;38510;154236462
VNM;CTG;27759;72934;290327857
